rssd,name,report_date,drawn,undrawn,ead_basel,ead_us,rwa_reported,cet1,cet1_ratio_reported,card_rwa_us,card_rwa_45,card_rwa_75,card_rwa_100,cet1_ratio_basel_45,cet1_ratio_basel_75,cet1_ratio_basel_100,cet1_ratio_offbs_only,meets_minimum_75,meets_buffer_75,capital_status,outflow_30d,liquid,liquidity_cover,dq30_rate,dq90_rate,nco_rate,yield_rate,allowance_to_cards,notes
2615190,MERRICK BANK,2023-03-31,3747465.0,2649491.0,4012414.1,3747465.0,4829836.0,1245238.0,0.25782200472231354,3747465.0,1805586.345,3009310.575,4012414.1,0.4311829612566525,0.3043340438826792,0.2444142344688886,0.24763371918412647,True,True,above buffer,132474.55000000002,1590746.0,12.007936618769415,0.04406658901417358,0.0635621680255853,0.045627578649206156,0.0689326133762478,0.25921256102458595,
2615190,MERRICK BANK,2023-06-30,3772942.0,2615095.0,4034451.5,3772942.0,4901349.0,1292811.0,0.26376636309718,3772942.0,1815503.175,3025838.625,4034451.5,0.439147570119051,0.31120234976476624,0.2504060492845194,0.2536176139347647,True,True,above buffer,130754.75,1195545.0,9.143415439974456,0.04883403985537016,0.05095254578522543,0.09254823733437142,0.13901633868001395,0.244803657199077,
2615190,MERRICK BANK,2023-09-30,3847085.0,2512898.0,4098374.8,3847085.0,5152253.0,1321442.0,0.256478476503386,3847085.0,1844268.66,3073781.0999999996,4098374.8,0.41958043379097515,0.30177149124660985,0.24455103788573676,0.24742767143761799,True,True,above buffer,125644.90000000001,1021951.0,8.133644899235861,0.055088203146018346,0.06355825254705835,0.1297368738609033,0.21144781792761377,0.24363901499446983,
2615190,MERRICK BANK,2023-12-31,3905833.0,2290849.0,4134917.9,3905833.0,5470964.0,1300728.0,0.23775115317885476,3905833.0,1860713.055,3101188.425,4134917.9,0.3796810301687828,0.2787481699240939,0.2281959370559084,0.23051200577382308,True,True,above buffer,114542.45000000001,1337674.0,11.678412675824552,0.057869089641057365,0.06838285200621737,0.17494833778885735,0.2788549849933577,0.24656968180667221,
2615190,MERRICK BANK,2024-03-31,3721175.0,2357655.0,3956940.5,3721175.0,5418102.0,1284459.0,0.2370680729155708,3721175.0,1780623.225,2967705.375,3956940.5,0.3693574260311366,0.2753612496633242,0.22718236676045203,0.22957568541622164,True,True,above buffer,117882.75,1201033.0,10.188369375502353,0.048043964607953134,0.06885486439095179,0.05061080031374471,0.06706267159535861,0.24935940932635525,
2615190,MERRICK BANK,2024-06-30,3679949.0,2348408.0,3914789.8,3679949.0,5923171.0,1313490.0,0.22175452979493585,3679949.0,1761655.41,2936092.3499999996,3914789.8,0.32797258580756405,0.25360306620508566,0.21329774002706522,0.21535088541940606,True,True,above buffer,117420.40000000001,754089.0,6.422129374452821,0.04889469935588781,0.055733381087618335,0.10167762515776302,0.13614484459771573,0.24764473638085746,
2615190,MERRICK BANK,2024-09-30,3698083.0,2312041.0,3929287.1,3698083.0,5640113.0,1369308.0,0.2427802421689069,3698083.0,1768179.195,2946965.325,3929287.1,0.36906490389957647,0.28007962965274463,0.23321990222602695,0.2355386967774059,True,True,above buffer,115602.05,910012.0,7.871936527077158,0.052940401824404695,0.06059058166082265,0.14194152200019491,0.20742112756485928,0.24763911464399258,
2615190,MERRICK BANK,2024-12-31,3705403.0,2260438.0,3931446.8,3705403.0,6157111.0,1354804.0,0.220038911106199,3705403.0,1769151.06,2948585.0999999996,3931446.8,0.3209782607619217,0.25087601263716597,0.2122467717687185,0.21414260579880753,True,True,above buffer,113021.90000000001,1178064.0,10.423325037006101,0.05103034676660002,0.06393366659442981,0.1870639503970567,0.2757883588368367,0.26847552074632636,
2615190,MERRICK BANK,2025-03-31,3539813.0,2346491.0,3774462.1,3539813.0,6189233.0,1904305.0,0.3076802893024063,3539813.0,1698507.945,2830846.575,3774462.1,0.43797988929184056,0.34748400902377635,0.2964414617758941,0.2991734853399191,True,True,above buffer,117324.55,3374180.0,28.759368776611545,0.04447664325770881,0.058625413263356005,0.045311452469269695,0.06312475741393614,0.2748224270604125,
2615190,MERRICK BANK,2025-06-30,5962055.0,4470118.0,6409066.8,5962055.0,8675460.0,1750233.0,0.20174526768609388,5962055.0,2884080.06,4806800.1,6409066.8,0.3126820315264941,0.2327374023349443,0.1918595133393561,0.19423899792412233,True,True,above buffer,223505.90000000002,902935.0,4.039870983271582,0.03720462156085444,0.043320465846088306,0.06258555204762703,0.09947350773326546,0.2077253564416967,
2615190,MERRICK BANK,2025-09-30,6113434.0,4552340.0,6568668.0,6113434.0,8924434.0,1793654.0,0.20098238162778725,6113434.0,2955900.6,4926501.0,6568668.0,0.3110256486820668,0.23181308797246036,0.19122787714874342,0.19357664553407053,True,True,above buffer,227617.0,841411.0,3.6966087770245633,0.04002218720280615,0.04464364872508642,0.0917943543501565,0.16125927851561553,0.21518675101424176,
2615190,MERRICK BANK,2025-12-31,6289466.0,4425411.0,6732007.1,6289466.0,8997793.0,1808046.0,0.20094327575662166,6289466.0,3029403.195,5049005.324999999,6732007.1,0.3151152003584233,0.23307574359978192,0.19152351821955116,0.19379468018358031,True,True,above buffer,221270.55000000002,878146.0,3.9686528550681506,0.04065257686423617,0.04829090418805031,0.1211115634653749,0.22031935924269444,0.21738570492312065,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2023-03-31,186633.0,2083468.0,394979.80000000005,186633.0,302520.0,63012.0,0.2082903609678699,186633.0,177740.91000000003,296234.85000000003,394979.80000000005,0.21459812863157318,0.1528965280535356,0.12334330592631973,0.13734684656113028,True,True,above buffer,104173.40000000001,21268.0,0.2041596031232541,0.009355258716304191,0.007903211114861787,0.006506283428273253,0.029204896290820542,0.059046363719170776,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2023-06-30,189022.0,2094969.0,398518.9,189022.0,307739.0,61677.0,0.20041983628984303,189022.0,179333.505,298889.17500000005,398518.9,0.2069347273878969,0.1476917816169744,0.11924346318575334,0.1326781778687176,True,True,above buffer,104748.45000000001,31974.0,0.3052455668795099,0.009332247040027088,0.007761001364920485,0.014471354208462399,0.05677799712177872,0.05901429463237084,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2023-09-30,188780.0,2117298.0,400509.80000000005,188780.0,307903.0,62242.0,0.20214807910283433,188780.0,180229.41000000003,300382.35000000003,400509.80000000005,0.2079221610408949,0.1483699790717806,0.11978073747461668,0.13336608811199735,True,True,above buffer,105864.90000000001,32038.0,0.30263099478675176,0.01075325776035597,0.00842250238372709,0.019562697408301518,0.0881464623368889,0.059487233817141646,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2023-12-31,205872.0,2212744.0,427146.4,205872.0,325825.0,63064.0,0.1935517532417709,205872.0,192215.88,320359.80000000005,427146.4,0.20201885594746022,0.14322545245107568,0.1152697297785375,0.12823599457319196,True,True,above buffer,110637.20000000001,28170.0,0.2546159881124974,0.01159944042900443,0.00834499106240771,0.02615296359278002,0.11606978221229691,0.052003186445946994,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2024-03-31,193133.0,2095313.0,402664.30000000005,193133.0,317380.0,63142.0,0.1989476337513391,193133.0,181198.93500000003,301998.22500000003,402664.30000000005,0.2067207081999634,0.14813538380400623,0.11983421118507041,0.13306261547318105,True,True,above buffer,104765.65000000001,15711.0,0.14996327517654878,0.009941335763437632,0.008822935490050898,0.00738543785476193,0.0314906124535415,0.05602874702924927,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2024-06-30,194604.0,1828121.0,377416.1,194604.0,329134.0,62710.0,0.19053030072857863,194604.0,169837.245,283062.07499999995,377416.1,0.20603399685797333,0.15017047437981193,0.12249336404750423,0.1345006571947476,True,True,above buffer,91406.05,39818.0,0.4356166796399144,0.010231033277836015,0.008021417853692626,0.01534057778955738,0.06233236151603499,0.05683850280569772,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2024-09-30,192263.0,2170032.0,409266.2,192263.0,328030.0,62552.0,0.19068987592598238,192263.0,184169.79,306949.65,409266.2,0.19551362004976044,0.1412912751304926,0.11476732059624993,0.12745363321912115,True,True,above buffer,108501.6,26723.0,0.246291298930154,0.009892699063262303,0.008826451267274514,0.022054707811739842,0.09113260550007585,0.05650593197859183,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2024-12-31,215858.0,2229671.0,438825.1,215858.0,355505.0,63250.0,0.1779159224202191,215858.0,197471.29499999998,329118.82499999995,438825.1,0.18761960100682165,0.13492877813778342,0.10933975899615557,0.12099929346934292,True,True,above buffer,111483.55,37242.0,0.33405825343739054,0.01291126573951394,0.008922532405562917,0.022714596670302713,0.11462431083755756,0.05200177894727089,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2025-03-31,196579.0,2277429.0,424321.9,196579.0,340907.0,60561.0,0.17764668956636268,196579.0,190944.855,318241.42500000005,424321.9,0.18063198107702458,0.13092305009134572,0.10649962305453671,0.118349271837154,True,True,above buffer,113871.45000000001,29063.0,0.25522639783721024,0.011812045030242295,0.010514856622528348,0.0086328158721937,0.03142344977478507,0.05666932887032694,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2025-06-30,198643.0,2302162.0,428859.2,198643.0,344696.0,74425.0,0.21591489312321582,198643.0,192986.64,321644.4,428859.2,0.2195171042536501,0.15913066867594303,0.12945454975559748,0.14385585691459582,True,True,above buffer,115108.1,53303.0,0.4630690629069544,0.01118589630643919,0.010677446474328318,0.015642587816044377,0.06031911081049704,0.05576335435932804,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2025-09-30,194433.0,2294275.0,423860.5,194433.0,337404.0,73996.0,0.21930978885846047,194433.0,190737.225,317895.375,423860.5,0.2217386161219131,0.16055846990355935,0.13054320375631911,0.14523981444610712,True,True,above buffer,114713.75,57609.0,0.5021978620697171,0.013392788261251948,0.010908642051503603,0.02412711560509715,0.09065472011636776,0.05634845936646557,
2687487,"TCM BANK, NATIONAL ASSOCIATION",2025-12-31,202195.0,2298615.0,432056.5,202195.0,348111.0,72807.0,0.2091488059842981,202195.0,194425.42500000002,324042.375,432056.5,0.2139234152880449,0.1549222311444072,0.12596966118630212,0.13987704779257346,True,True,above buffer,114930.75,66242.0,0.5763644629483407,0.013897475209574916,0.011543312149162937,0.03322609274461948,0.12046916917118826,0.055515715027572396,
2700984,WEX BANK,2023-03-31,0.0,7695643.0,769564.3,0.0,4156618.0,620916.0,0.14938009699231442,0.0,346303.93500000006,577173.2250000001,769564.3,0.13789179758453884,0.1311667478533551,0.12604405646944897,0.1311667478533551,True,True,above buffer,384782.15,3244434.0,8.431872424435488,,,,,,
2700984,WEX BANK,2023-06-30,0.0,7511451.0,751145.1000000001,0.0,4592774.0,671244.0,0.14615219473024363,0.0,338015.29500000004,563358.8250000001,751145.1000000001,0.136133174597557,0.130183612948334,0.1256089374556587,0.130183612948334,True,True,above buffer,375572.55000000005,3335100.0,8.880041951947765,,,,,,
2700984,WEX BANK,2023-09-30,0.0,7077146.0,707714.6000000001,0.0,4990557.0,677811.0,0.13581870721043762,0.0,318471.57000000007,530785.9500000001,707714.6000000001,0.12767137924820018,0.12276198130384203,0.11895027959004272,0.12276198130384203,True,True,above buffer,353857.30000000005,3402050.0,9.614186283566848,,,,,,
2700984,WEX BANK,2023-12-31,0.0,7899241.0,789924.1000000001,0.0,4468534.0,675198.0,0.15110056228731839,0.0,355465.84500000003,592443.0750000001,789924.1000000001,0.1399664224077105,0.1334125782421174,0.12840227822676767,0.1334125782421174,True,True,above buffer,394962.05000000005,3837369.0,9.715791681757779,,,,,,
2700984,WEX BANK,2024-03-31,0.0,7465722.0,746572.2000000001,0.0,4968193.0,675823.0,0.13602994086582385,0.0,335957.49000000005,559929.15,746572.2000000001,0.12741399424359093,0.12225182108177547,0.11825910187876135,0.12225182108177547,True,True,above buffer,373286.10000000003,3930626.0,10.529794707062491,,,,,,
2700984,WEX BANK,2024-06-30,0.0,7438254.0,743825.4,0.0,5083625.0,665947.0,0.13099845090855441,0.0,334721.43,557869.05,743825.4,0.12290594715628031,0.11804443895496088,0.11427759213531873,0.11804443895496088,True,True,above buffer,371912.7,3878274.0,10.42791493810241,,,,,,
2700984,WEX BANK,2024-09-30,0.0,7928909.0,792890.9,0.0,5061427.0,666403.0,0.13166306656205848,0.0,356800.905,594668.175,792890.9,0.12299279611052093,0.1178203299947123,0.11383102376452771,0.1178203299947123,True,True,above buffer,396445.45,4159890.0,10.492969461498422,,,,,,
2700984,WEX BANK,2024-12-31,0.0,8543057.0,854305.7000000001,0.0,4540995.0,657099.0,0.14470374884799478,0.0,384437.56500000006,640729.275,854305.7000000001,0.1334093993427763,0.1268108770608023,0.12179098747915941,0.1268108770608023,True,True,above buffer,427152.85000000003,4280855.0,10.021834104583405,,,,,,
2700984,WEX BANK,2025-03-31,0.0,8208942.0,820894.2000000001,0.0,5228393.0,684977.0,0.13101100089453874,0.0,369402.39,615670.65,820894.2000000001,0.12236549432007733,0.1172090245800112,0.1132326797114212,0.1172090245800112,True,True,above buffer,410447.10000000003,4319725.0,10.524437863003538,,,,,,
2700984,WEX BANK,2025-06-30,0.0,8173204.0,817320.4,0.0,5826489.0,751650.0,0.12900564988623509,0.0,367794.18,612990.3,817320.4,0.12134575997863889,0.1167252762191502,0.11313539488354377,0.1167252762191502,True,True,above buffer,408660.2,4805930.0,11.760210561243792,,,,,,
2700984,WEX BANK,2025-09-30,0.0,7938403.0,793840.3,0.0,5344066.0,758613.0,0.14195427227133797,0.0,357228.135,595380.2250000001,793840.3,0.13305978994188483,0.1277245337800832,0.12359475086806067,0.1277245337800832,True,True,above buffer,396920.15,4840099.0,12.194137788167216,,,,,,
2700984,WEX BANK,2025-12-31,0.0,8866340.0,886634.0,0.0,5101011.0,764306.0,0.14983421913812772,0.0,398985.3,664975.5,886634.0,0.13896482075815214,0.1325542472220495,0.1276471801517959,0.1325542472220495,True,True,above buffer,443317.0,5151652.0,11.62069580007083,,,,,,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2023-03-31,1383879.0,0.0,1383879.0,1383879.0,926004.0,181225.0,0.19570649802808626,1383879.0,622745.55,1037909.25,1383879.0,1.099195702325248,0.31243844652277,0.19570649802808626,0.19570649802808626,True,True,above buffer,0.0,1111297.0,,0.0,0.0,0.0,0.0,0.00770154038033672,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2023-06-30,1269715.0,0.0,1269715.0,1269715.0,1080129.0,192821.0,0.1785166401420571,1269715.0,571371.75,952286.25,1269715.0,0.5050502801636781,0.25281360534495695,0.1785166401420571,0.1785166401420571,True,True,above buffer,0.0,814908.0,,0.0,0.0,0.0,0.0,0.008826390174172945,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2023-09-30,1309141.0,0.0,1309141.0,1309141.0,1193812.0,202004.0,0.16920922222259452,1309141.0,589113.4500000001,981855.75,1309141.0,0.42636266344325985,0.23311917375891741,0.16920922222259452,0.16920922222259452,True,True,above buffer,0.0,807041.0,,0.0,0.0,0.0,0.0,0.00873855451780977,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2023-12-31,1586654.0,0.0,1586654.0,1586654.0,1339538.0,211072.0,0.1575707445402818,1586654.0,713994.3,1189990.5,1586654.0,0.4520921190811395,0.22386012136291733,0.1575707445402818,0.1575707445402818,True,True,above buffer,0.0,856815.0,,0.0,0.0,0.0,0.0,0.008267082804442556,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2024-03-31,2018592.0,0.0,2018592.0,2018592.0,1412608.0,255331.0,0.180751489443639,2018592.0,908366.4,1513944.0,2018592.0,0.8443976898126345,0.2812139301290806,0.180751489443639,0.180751489443639,True,True,above buffer,0.0,1224210.0,,0.0,0.0,0.0,0.0,0.007423986620376976,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2024-06-30,1684295.0,0.0,1684295.0,1684295.0,1490388.0,270889.0,0.181757367880042,1684295.0,757932.75,1263221.25,1684295.0,0.4802777178169614,0.2533296456116619,0.181757367880042,0.181757367880042,True,True,above buffer,0.0,908945.0,,0.0,0.0,0.0,0.0,0.010100368403397267,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2024-09-30,1729682.0,0.0,1729682.0,1729682.0,1543661.0,285448.0,0.18491624780311222,1729682.0,778356.9,1297261.5,1729682.0,0.4819022449930858,0.25687328710571655,0.18491624780311222,0.18491624780311222,True,True,above buffer,0.0,535058.0,,0.0,0.0,0.0,0.0,0.008972169450800782,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2024-12-31,1764971.0,0.0,1764971.0,1764971.0,1646654.0,300846.0,0.18270140539542612,1764971.0,794236.9500000001,1323728.25,1764971.0,0.44509116797040826,0.2495795522067676,0.18270140539542612,0.18270140539542612,True,True,above buffer,0.0,552804.0,,0.0,0.0,0.0,0.0,0.00972763858443,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2025-03-31,2006539.0,0.0,2006539.0,2006539.0,1677915.0,316498.0,0.18862576471394557,2006539.0,902942.55,1504904.25,2006539.0,0.5510844112557395,0.2690668316500256,0.18862576471394557,0.18862576471394557,True,True,above buffer,0.0,722922.0,,0.0,0.0,0.0,0.0,0.009042435756294794,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2025-06-30,1759868.0,0.0,1759868.0,1759868.0,1712978.0,329597.0,0.1924116947211231,1759868.0,791940.6,1319901.0,1759868.0,0.4423820341866714,0.25891135269058946,0.1924116947211231,0.1924116947211231,True,True,above buffer,0.0,350203.0,,0.0,0.0,0.0,0.0,0.011186634452129364,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2025-09-30,1708447.0,0.0,1708447.0,1708447.0,1772853.0,342540.0,0.19321398897708947,1708447.0,768801.15,1281335.25,1708447.0,0.41111025031410253,0.25453630109056996,0.19321398897708947,0.19321398897708947,True,True,above buffer,0.0,355060.0,,0.0,0.0,0.0,0.0,0.011676101160878857,
278555,"STRIDE BANK, NATIONAL ASSOCIATION",2025-12-31,2197556.0,0.0,2197556.0,2197556.0,2036275.0,357576.0,0.17560300057703404,2197556.0,988900.2000000001,1648167.0,2197556.0,0.43205377545615176,0.2404864932483055,0.17560300057703404,0.17560300057703404,True,True,above buffer,0.0,683611.0,,0.0,0.0,0.0,0.0,0.009544239145669098,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2023-03-31,106116.0,128277.0,118943.7,106116.0,1608935.0,206551.0,0.1283774670822625,106116.0,53524.665,89207.775,118943.7,0.13271554647282868,0.129740908409031,0.12736203638177152,0.12761438511440856,True,True,above buffer,6413.85,396149.0,61.764618754726094,0.10824946285197332,0.0,0.015280212125297739,0.14208799604512157,0.24253646952391722,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2023-06-30,114963.0,120748.0,127037.8,114963.0,1639642.0,210202.0,0.12819993632756418,114963.0,57167.01,95278.35,127037.8,0.13288398407377214,0.12975773714042532,0.1272627365659779,0.1274957495250343,True,True,above buffer,6037.400000000001,327802.0,54.295226421969716,0.12238720283917434,0.003035759331263102,0.03112936422873728,0.29049330841972476,0.2350060454233101,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2023-09-30,114991.0,115637.0,126554.7,114991.0,1659154.0,219908.0,0.1325422474345359,114991.0,56949.615,94916.025,126554.7,0.13734699104847162,0.13416558728765382,0.13162486995858128,0.13185302172643198,True,True,above buffer,5781.85,352206.0,60.915796847029924,0.13214947256741832,0.0033741771095129186,0.047652391135671164,0.439232792717776,0.24063622370446383,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2023-12-31,116453.0,114882.0,127941.2,116453.0,1687515.0,228794.0,0.135580424470301,116453.0,57573.54,95955.9,127941.2,0.140482013551049,0.1372474764668094,0.1346636663191688,0.1348916916006171,True,True,above buffer,5744.1,262293.0,45.663028150624115,0.12575030269722548,0.004439559307188308,0.07061744098971103,0.6267349178831181,0.24052622087880948,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2024-03-31,106572.0,128374.0,119409.4,106572.0,1782346.0,233517.0,0.13101664884371497,106572.0,53734.229999999996,89557.04999999999,119409.4,0.13501930545887023,0.13227943846566342,0.13007974561262098,0.13031271295474395,True,True,above buffer,6418.700000000001,287458.0,44.784457912038256,0.10357317118943062,0.005817663176068761,0.018802936194240543,0.1632523997741389,0.26920767180873023,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2024-06-30,116180.0,125619.0,128741.9,116180.0,1818321.0,240917.0,0.13249420756841063,116180.0,57933.854999999996,96556.42499999999,128741.9,0.13687883746285326,0.1339397036163545,0.13158514943801158,0.13181124249495932,True,True,above buffer,6280.950000000001,344428.0,54.836927534847426,0.1143312101910828,0.006171458082286108,0.028637409244482784,0.26653367838401265,0.2597090721294543,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2024-09-30,121718.0,125304.0,134248.4,121718.0,1892356.0,236629.0,0.12504465333161413,121718.0,60411.78,100686.29999999999,134248.4,0.12923133089259867,0.12645002258560956,0.1242221058431621,0.12442672653000614,True,True,above buffer,6265.200000000001,365400.0,58.32216050565025,0.11836375885242939,0.012307136167206165,0.041102312109695456,0.3750104639287448,0.25686422714799784,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2024-12-31,122928.0,124732.0,135401.2,122928.0,2443107.0,281825.0,0.1153551604575649,122928.0,60930.54000000001,101550.90000000001,135401.2,0.11835868752178448,0.11637342380750224,0.11476921014430723,0.11491513894670495,True,True,above buffer,6236.6,431310.0,69.15787448289132,0.10969022517245867,0.012560197839385657,0.05805294521170646,0.49441703239030355,0.390407392945464,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-03-31,115992.0,135112.0,129503.2,115992.0,2517000.0,293705.0,0.11668851807707588,115992.0,58276.44,97127.4,129503.2,0.11942701511989398,0.11756968817622937,0.11606548115653469,0.11622061581711515,True,True,above buffer,6755.6,509685.0,75.4462964059447,0.09317021863576798,0.01292330505552107,0.01934755691820456,0.11916814770516243,0.41204565832126355,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-06-30,126233.0,136422.0,139875.2,126233.0,2546132.0,302233.0,0.11870280095454595,126233.0,62943.840000000004,104906.40000000001,139875.2,0.12172860687388494,0.11970546324085017,0.11807017978382624,0.11822770207204285,True,True,above buffer,6821.1,505776.0,74.14874433742358,0.10528942511070798,0.012175896952460925,0.03591842785840183,0.23279028777570956,0.37099649061655826,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-09-30,130897.0,137816.0,144678.6,130897.0,2638398.0,308384.0,0.1168830479707762,130897.0,65105.37,108508.95000000001,144678.6,0.1198722057117506,0.11788334367764923,0.11627568510066211,0.11642693328760582,True,True,above buffer,6890.8,423703.0,61.488216172287686,0.10628967814388413,0.014339518858339,0.050410534469403565,0.3381177381874516,0.4005362995332208,
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-12-31,137905.0,138632.0,151768.2,137905.0,2787983.0,316082.0,0.11337300119835737,137905.0,68295.69,113826.15000000001,151768.2,0.11627614009168842,0.11436069517823186,0.11281204514366276,0.11295176309839793,True,True,above buffer,6931.6,487837.0,70.37870044434185,0.10472426670534063,0.019513433160509047,0.05200286871161978,0.4471006589072002,0.39144338493890724,
2819167,FARM BUREAU BANK FSB,2023-03-31,127972.0,555644.0,183536.4,127972.0,938682.0,108804.0,0.11591145883270372,127972.0,82591.38,137652.3,183536.4,0.12179987900611997,0.11472830583839108,0.10943363737600659,0.11098425234198254,True,True,above buffer,27782.2,256013.0,9.215000971845281,0.00990060325696246,0.011103991498140219,0.00494370754561765,0.0364784506060155,0.10968024255305849,
2819167,FARM BUREAU BANK FSB,2023-06-30,128594.0,554695.0,184063.5,128594.0,975196.0,110023.0,0.11282142256530994,128594.0,82828.575,138047.625,184063.5,0.11837678139650183,0.11173822363462536,0.10674947400490266,0.1082053529553863,True,True,above buffer,27734.75,253785.0,9.150434022300544,0.013251007045429803,0.00978272703236543,0.01184261293396011,0.07416593831447492,0.11285907585112835,
2819167,FARM BUREAU BANK FSB,2023-09-30,128453.0,556664.0,184119.4,128453.0,977780.0,112168.0,0.1147170120067909,128453.0,82853.73,138089.55,184119.4,0.12032859765294655,0.11359744780457649,0.10853780128316282,0.1100193442114198,True,True,above buffer,27833.2,259430.0,9.320882974289697,0.014137466622032961,0.011007917292706282,0.01697533296556072,0.11382299629600441,0.10925396837753887,
2819167,FARM BUREAU BANK FSB,2023-12-31,132966.0,556132.0,188579.2,132966.0,966155.0,111426.0,0.11532932086466458,132966.0,84860.64000000001,141434.40000000002,188579.2,0.12137252186058262,0.11432723655106167,0.10905213139340215,0.1105564843065772,True,True,above buffer,27806.600000000002,262793.0,9.450741910193981,0.015507723779011176,0.014146473534587789,0.02182743908667332,0.15252492712401097,0.1250770873757201,
2819167,FARM BUREAU BANK FSB,2024-03-31,127821.0,546352.0,182456.2,127821.0,954950.0,110317.0,0.11552123147808786,127821.0,82105.29000000001,136842.15000000002,182456.2,0.12132956402249193,0.11444014688613866,0.10926962875446272,0.11076822544316528,True,True,above buffer,27317.600000000002,330972.0,12.115705625677219,0.013808372646122311,0.016053700096228318,0.006583101793382167,0.03818830512755746,0.1268962064136566,
2819167,FARM BUREAU BANK FSB,2024-06-30,127972.0,534584.0,181430.4,127972.0,903947.0,111800.0,0.1236798175114249,127972.0,81643.68,136072.8,181430.4,0.13036096648454534,0.12258129453302775,0.11677393923201185,0.11842708493107501,True,True,above buffer,26729.2,369920.0,13.839546264010893,0.014354702591191823,0.014260932078892258,0.014614735318943688,0.0768278467784075,0.11692401462819992,
2819167,FARM BUREAU BANK FSB,2024-09-30,125159.0,524314.0,177590.4,125159.0,886802.0,111164.0,0.12535379938250027,125159.0,79915.68,133192.8,177590.4,0.13209298726501165,0.12422837798845329,0.11835609764303526,0.1200312419844156,True,True,above buffer,26215.7,384165.0,14.654005042779708,0.01418995038311268,0.01585183646401777,0.02230528189719754,0.11594880015466284,0.12666288481052101,
2819167,FARM BUREAU BANK FSB,2024-12-31,126673.0,512077.0,177880.7,126673.0,904207.0,110114.0,0.12177963674247158,126673.0,80046.315,133410.52500000002,177880.7,0.12840080173715276,0.12087893058032266,0.11525257042831767,0.11681785237845943,True,True,above buffer,25603.850000000002,350250.0,13.679583343911169,0.011865196213873518,0.01568605780237304,0.03164234197042182,0.1541886236512138,0.12368065807235953,
2819167,FARM BUREAU BANK FSB,2025-03-31,120130.0,507614.0,170891.4,120130.0,884970.0,109575.0,0.1238177565341198,120130.0,76901.13,128168.54999999999,170891.4,0.13017660192035524,0.12270319248343142,0.11710091165050142,0.11871086340092891,True,True,above buffer,25380.7,293077.0,11.547238649840233,0.015250145675518188,0.011329393157412803,0.009650868082787771,0.03582131446639533,0.10968950303837509,
2819167,FARM BUREAU BANK FSB,2025-06-30,121283.0,412448.0,162527.8,121283.0,881538.0,108575.0,0.12316542225065738,121283.0,73137.51,121895.84999999999,162527.8,0.13028074850348728,0.12307985646672562,0.11766040719441237,0.11899000473001023,True,True,above buffer,20622.4,283565.0,13.750339436728993,0.014775360108176743,0.014989734752603415,0.014980546389055339,0.07362833053415142,0.11032049009341788,
2819167,FARM BUREAU BANK FSB,2025-09-30,117339.0,414482.0,158787.2,117339.0,874759.0,109397.0,0.1250595878407653,117339.0,71454.24,119090.40000000001,158787.2,0.13198262742487932,0.12480969991913388,0.11940203045773926,0.12076788179524944,True,True,above buffer,20724.100000000002,295146.0,14.241679976452534,0.02016379890743913,0.016345801481178465,0.02290289544735127,0.1104095606469687,0.10850612328381867,
